::1 - - [20/May/2024:09:33:11 +0000] "GET /api/v1/pr HTTP/1.1" 404 148 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:04:57:36 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:04:57:48 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:02:12 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:04:12 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:05:11 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:06:11 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:06:26 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 200 759 "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:06:30 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:06:35 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:06:37 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:08:37 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:09:37 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:10:07 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:10:22 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:10:31 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:11:08 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:11:24 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:11:30 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:11:38 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:17:48 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:18:03 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:18:11 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:18:32 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:18:36 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:18:36 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:18:46 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:19:03 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:19:05 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:24 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:24 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:25 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:27 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:28 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:28 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:29 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:31 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:35 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:39 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:39 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:39 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 200 759 "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:39 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:40 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:42 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:05:21:46 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:06:02:31 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:06:02:31 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:06:02:32 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:06:02:32 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:06:02:33 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:06:02:35 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:06:02:39 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:06:02:43 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::ffff:172.21.0.8 - - [11/Jun/2024:06:02:43 +0000] "GET /api/v1/product/6667d85605d2bc3e4350ff29 HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
